1.0,Queen_-_Radio_Ga_Ga.mid,rock,-0.0,Rolling Stones - Satisfaction.mid,rock,1.0,
12.0,Duran Duran - Planet Earth.mid,pop,2.0,Duran Duran - Planet Earth.mid,pop,132.0,
27.0,Cher - Believe.mid,pop,12.0,
28.0,Led Zeppelin - In the Light.mid,rock,158.0,Led Zeppelin - In the Light.mid,rock,190.0,Led Zeppelin - In the Light.mid,rock,208.0,Led Zeppelin - In the Light.mid,rock,222.0,Led Zeppelin - In the Light.mid,rock,238.0,Led Zeppelin - In the Light.mid,rock,269.0,Led Zeppelin - In the Light.mid,rock,614.0,Led Zeppelin - In the Light.mid,rock,629.0,Led Zeppelin - In the Light.mid,rock,646.0,Led Zeppelin - In the Light.mid,rock,661.0,Led Zeppelin - In the Light.mid,rock,670.0,Neil Young - Heart of Gold.mid,rock,1.0,Neil Young - Heart of Gold.mid,rock,3.0,Neil Young - Heart of Gold.mid,rock,5.0,Neil Young - Heart of Gold.mid,rock,13.0,Queen_-_Another_One_Bites_the_Dust.mid,rock,60.0,Duran Duran - Planet Earth.mid,pop,3.0,Duran Duran - Planet Earth.mid,pop,6.0,Duran Duran - Planet Earth.mid,pop,133.0,
29.0,Queen_-_Radio_Ga_Ga.mid,rock,141.0,
30.0,arabesqu.mid,classical,37.0,Cher - Believe.mid,pop,18.0,Cher - Believe.mid,pop,20.0,Christina Aguilera - Reflection.mid,pop,13.0,Christina Aguilera - Reflection.mid,pop,27.0,Christina Aguilera - Reflection.mid,pop,33.0,
31.0,Led Zeppelin - In the Light.mid,rock,191.0,Led Zeppelin - In the Light.mid,rock,209.0,Led Zeppelin - In the Light.mid,rock,239.0,Led Zeppelin - In the Light.mid,rock,270.0,Led Zeppelin - In the Light.mid,rock,630.0,Led Zeppelin - In the Light.mid,rock,662.0,Queen_-_Another_One_Bites_the_Dust.mid,rock,59.0,Rolling Stones - Wild Horses.mid,rock,62.0,Rolling Stones - Wild Horses.mid,rock,71.0,Rolling Stones - Wild Horses.mid,rock,137.0,Styx - Come Sail Away.mid,rock,73.0,Styx - Come Sail Away.mid,rock,85.0,U2 - Sunday Bloody Sunday.mid,rock,-0.0,U2 - Sunday Bloody Sunday.mid,rock,1.0,
32.0,Led Zeppelin - In the Light.mid,rock,671.0,
33.0,Led Zeppelin - In the Light.mid,rock,177.0,Led Zeppelin - In the Light.mid,rock,256.0,Led Zeppelin - In the Light.mid,rock,279.0,Rolling Stones - Wild Horses.mid,rock,92.0,Rolling Stones - Wild Horses.mid,rock,176.0,U2 - One.mid,rock,46.0,Christina Aguilera - Reflection.mid,pop,26.0,Christina Aguilera - Reflection.mid,pop,30.0,Christina Aguilera - Reflection.mid,pop,31.0,Christina Aguilera - Reflection.mid,pop,32.0,Christina Aguilera - Reflection.mid,pop,40.0,Elton John - Candle in the Wind.mid,pop,13.0,Elton John - Candle in the Wind.mid,pop,17.0,Elton John - Candle in the Wind.mid,pop,21.0,
34.0,Queen_-_Bohemian_Rhapsody.mid,rock,149.0,Queen_-_Bohemian_Rhapsody.mid,rock,151.0,Supertramp - Breakfast in America.mid,rock,13.0,
35.0,imprmtu3.mid,classical,64.0,schezo.mid,classical,42.0,Led Zeppelin - In the Light.mid,rock,146.0,Led Zeppelin - In the Light.mid,rock,159.0,Led Zeppelin - In the Light.mid,rock,192.0,Led Zeppelin - In the Light.mid,rock,210.0,Led Zeppelin - In the Light.mid,rock,240.0,Led Zeppelin - In the Light.mid,rock,271.0,Led Zeppelin - In the Light.mid,rock,615.0,Led Zeppelin - In the Light.mid,rock,631.0,Led Zeppelin - In the Light.mid,rock,647.0,Led Zeppelin - In the Light.mid,rock,663.0,Led Zeppelin - In the Light.mid,rock,672.0,Led Zeppelin - In the Light.mid,rock,752.0,Meat Loaf - I Would Do Anything for Love.mid,rock,210.0,Queen_-_Bohemian_Rhapsody.mid,rock,168.0,Queen_-_Bohemian_Rhapsody.mid,rock,169.0,Queen_-_Bohemian_Rhapsody.mid,rock,170.0,Queen_-_Bohemian_Rhapsody.mid,rock,171.0,Queen_-_Bohemian_Rhapsody.mid,rock,172.0,Queen_-_Bohemian_Rhapsody.mid,rock,176.0,Queen_-_Bohemian_Rhapsody.mid,rock,180.0,Queen_-_Bohemian_Rhapsody.mid,rock,181.0,Queen_-_Bohemian_Rhapsody.mid,rock,182.0,Queen_-_Bohemian_Rhapsody.mid,rock,183.0,Queen_-_Bohemian_Rhapsody.mid,rock,185.0,Queen_-_Bohemian_Rhapsody.mid,rock,187.0,Queen_-_Bohemian_Rhapsody.mid,rock,189.0,Queen_-_Fat_Bottom_Girls.mid,rock,20.0,Queen_-_We_Are_The_Champions.mid,rock,54.0,Queen_-_We_Are_The_Champions.mid,rock,55.0,Rolling Stones - Wild Horses.mid,rock,12.0,Rolling Stones - Wild Horses.mid,rock,64.0,Santana - Maria Maria.mid,rock,1.0,Santana - Maria Maria.mid,rock,3.0,Santana - Maria Maria.mid,rock,5.0,Santana - Maria Maria.mid,rock,7.0,Santana - Maria Maria.mid,rock,23.0,Santana - Maria Maria.mid,rock,25.0,U2 - One.mid,rock,39.0,U2 - One.mid,rock,40.0,U2 - One.mid,rock,69.0,U2 - One.mid,rock,76.0,U2 - Sunday Bloody Sunday.mid,rock,116.0,Cher - Believe.mid,pop,22.0,Cher - Believe.mid,pop,100.0,Cher - Believe.mid,pop,105.0,Cher - Believe.mid,pop,106.0,Cher - Believe.mid,pop,107.0,Cher - Believe.mid,pop,109.0,Cher - Believe.mid,pop,110.0,Cher - Believe.mid,pop,113.0,Cher - Believe.mid,pop,114.0,Cher - Believe.mid,pop,115.0,Cher - Believe.mid,pop,117.0,Cher - Believe.mid,pop,118.0,Cher - Believe.mid,pop,121.0,Cher - Believe.mid,pop,122.0,Cher - Believe.mid,pop,123.0,Cher - Believe.mid,pop,125.0,Cher - Believe.mid,pop,126.0,Cher - Believe.mid,pop,127.0,Cher - Believe.mid,pop,128.0,Cher - Believe.mid,pop,129.0,Cher - Believe.mid,pop,131.0,Cher - Believe.mid,pop,134.0,Christina Aguilera - Genie In A Bottle.mid,pop,50.0,Christina Aguilera - Genie In A Bottle.mid,pop,52.0,Christina Aguilera - Genie In A Bottle.mid,pop,54.0,Christina Aguilera - Genie In A Bottle.mid,pop,56.0,Christina Aguilera - Reflection.mid,pop,38.0,Destinys Child - Bills Bills Bills.mid,pop,81.0,Destinys Child - Bills Bills Bills.mid,pop,83.0,Destinys Child - Bills Bills Bills.mid,pop,85.0,Destinys Child - Bills Bills Bills.mid,pop,87.0,Elton John - Candle in the Wind.mid,pop,7.0,Enrique Iglesias - Bailamos.mid,pop,4.0,Enrique Iglesias - Bailamos.mid,pop,5.0,Enrique Iglesias - Bailamos.mid,pop,47.0,Enrique Iglesias - Bailamos.mid,pop,48.0,Enrique Iglesias - Bailamos.mid,pop,49.0,Enrique Iglesias - Bailamos.mid,pop,51.0,Enrique Iglesias - Bailamos.mid,pop,52.0,Enrique Iglesias - Bailamos.mid,pop,53.0,Enrique Iglesias - Bailamos.mid,pop,56.0,Enrique Iglesias - Bailamos.mid,pop,66.0,Enrique Iglesias - Bailamos.mid,pop,67.0,Enrique Iglesias - Bailamos.mid,pop,68.0,Enrique Iglesias - Bailamos.mid,pop,70.0,Enrique Iglesias - Bailamos.mid,pop,71.0,Enrique Iglesias - Bailamos.mid,pop,72.0,Enrique Iglesias - Bailamos.mid,pop,73.0,Enrique Iglesias - Bailamos.mid,pop,74.0,Enrique Iglesias - Bailamos.mid,pop,75.0,Enrique Iglesias - Bailamos.mid,pop,77.0,Enrique Iglesias - Bailamos.mid,pop,78.0,Enrique Iglesias - Bailamos.mid,pop,79.0,Enrique Iglesias - Bailamos.mid,pop,81.0,Enrique Iglesias - Bailamos.mid,pop,82.0,Enrique Iglesias - Bailamos.mid,pop,83.0,Enrique Iglesias - Bailamos.mid,pop,85.0,Enrique Iglesias - Bailamos.mid,pop,86.0,Enrique Iglesias - Bailamos.mid,pop,88.0,Lady Gaga - Paparazzi.mid,pop,3.0,Lady Gaga - Paparazzi.mid,pop,4.0,Lady Gaga - Paparazzi.mid,pop,5.0,Lady Gaga - Paparazzi.mid,pop,75.0,Lady Gaga - Paparazzi.mid,pop,77.0,Lady Gaga - Paparazzi.mid,pop,79.0,Lady Gaga - Paparazzi.mid,pop,98.0,Lady Gaga - Paparazzi.mid,pop,99.0,Lady Gaga - Paparazzi.mid,pop,100.0,Lady Gaga - Paparazzi.mid,pop,101.0,Smashmouth - All Star.mid,pop,64.0,Smashmouth - All Star.mid,pop,65.0,Smashmouth - All Star.mid,pop,67.0,Spice Girls - Wannabe.mid,pop,27.0,
