0,1,0,1,0
0,0,0,0,1
0,0,0,0,0
0,0,0,1,0
0,0,0,0.166666666667,0
1,0,0,0.996740547588,0.997389033943
1,0,1,0.997983870968,1
0,0,0,0.967352969212,0.998917003052
0,0,0,0,0
0,0,0,0,0
0,1,1,0,1
0,0,0,0,1
1,1,1,1,0
0,0,0,0,0
0,0,0,0,0
0,0.833333333333,0,0,0
0.333333333333,0,0,0,0
0,1,0,0,0
0,0,0,0,1
0,0,0,0,0
0.5,0,0,0,0
0,1,1,1,1
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0.992907801418,0.992907801418
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,1
0,0,0,0,0
0,0,0,1,0
0,1,0,0.990099009901,0
0,0,0,0.333333333333,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,1
0,0,0,1,0.998185117967
0,0,1,1,1
0,0,0,0,1
0,0,0,0,0
0,0,0,0.5,0
0,0,0,0.0222222222222,0.000699137730133
0,0,0,0,0
0,0,0,0.8,0
1,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0.0236286919831,0.0238095238095,0,0,0
0,0,0,0,0
0,0.142857142857,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0.000693481276006,1
0.5,1,0,0.00089565606807,0.00134228187919
0,0,0,1,0
0,0,0,0,0
0,0.0357142857143,0,0,0
0.000218007412252,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0.333333333333,0,0,0
0,0,0,0,0
1,0,0,0,1
0,0,0,0.00050735667174,1
0,0,0,0,0
0,0,0,0.5,0
0,0,0,0,0
0.000500437883148,0.666666666667,0,0,0
0,0,0,0,0
